sinno_id,name,firm,description,year,use_sector
8422001,,Rema Control ; RemaControl ; 7424002,Mätram för sågverk. Ramen mäter diameter och form hos varje individuell stock. Mätramen minskar spillet för sågverken. Mätningen sker med lysdioder och dubbla fotoceller. ,1989,20101
8423001,,Tetra Pak ; Tetra Pak ; 10013002,Teknik för mätning av pappers och plasts dielektricitetskonstant. Tekniken behövs för att kunna utveckla ett förseglingssystem baserad på dielektrisk uppvärmning. ,1989,21219
8425001,,Keltronics AB ; Keltronics ; 7427002,"Instrument för tillståndskontroll av maskiner eller delar av maskiner. Haverier är i regel mycket kostsamma, med det här instrumentet kan företag kapa sina reparations- och stoppkostnader. Instrumentet fungerar som ett öra och lyssnar efter felljud. Från varje avlyssning, som kan ske kontinuerligt eller med vissa förutbestämda tidsintervall, samlar man upp data och bygger upp en karaktäristisk ljudbild.  Skillnaderna mellan dessa återkommande ljudbilder framträder tydligt och avikande ljud belyses. ",1989,-100
8447001,,Anox ; Anox ; 7449002,Biologisk rening av förorenat vatten från klordioxidblekning av pappersmassa. Vid klordioxidblekning får man kloratjoner som biprodukt. Jonerna har visat sig ha dödande effekt på organismer i vatten utanför fabrikerna. Den nya innovationen är en metod med vilken en bakteria används för att rena det klorhaltiga avfallsvattnet. ,1989,2111
8447001,,Anox ; Anox ; 7449002,Biologisk rening av förorenat vatten från klordioxidblekning av pappersmassa. Vid klordioxidblekning får man kloratjoner som biprodukt. Jonerna har visat sig ha dödande effekt på organismer i vatten utanför fabrikerna. Den nya innovationen är en metod med vilken en bakteria används för att rena det klorhaltiga avfallsvattnet. ,1989,24
8448001,BLGCC / Booster,Chemrec ; Chemrec ; 7450002,Teknik för förgasning av svartlut; den restprodukt som återstår när ved kokakts i ett massakokeri. Om vattnet i restprodukten tas bort är resten ett bra bränsle som kan användas i vanliga sodapannor.   Det nya med tekniken är att svartluten från massakokeriet förgasas i en reaktor istället för att brännas upp direkt. Fördelarna med svartlutsförgasning är bland annat att fögasninge ger ett elöverskott som kan ersätta el producerad med fossila bränslen och att massautbytet kan höjas genom nyttjande av effektivare kokcykler.,2010,
8459001,,Medical Bio Care AB ; Medical Bio Care ; 7461002,"Ny teknik för att ta bort födelsemärken. Tekniken är betydligt enklare och billigare än att använda laser även om grundprincipen är densamma: intensiva ljusimpulser tränger genom huden in i de missprydande blodkärlen. Ljusenergin koagulerar blodvätksan, bränner sönder blodkropparna så att de förkolnar och kärlväggarna kollapsar. Med den nya tekniken hoppas lasern helt sonika över och det energirika ljuset leds direkt från blixturladdningslampan via fiberoptik ner i huden. Med en ljuspenna går det att ""pensla"" även tjockare kärl med en diameter på upp till ett par tiondels millimeter. ",1989,85
8475001,,Index Braille Printer Company ; Index Braille Printer Company ; 7477002,"Skrivare för blindskrift som tar emot infromation från datorn och lagrar den i sitt interminne. Panelen är av strängsprutad aluminium, elektroniken är byggd i moduler och vid service kan kretskorten lätt bytas.",1992,-101
8476001,,Nordgro AB ; Nordgro ; 7478002,"Tillbehörssats till golvbrunnar som förhindrar avdunstning och dålig lukt. Illbehörssatsen består av ett trattliknande lock av polypropenplast, gummipackning, ventilboll och klämring. Bollen har en sådan densitet att den alltid flyter upp mot tätringen i trattröret, men så fort vatten rinner till uppifrån trängs den undan och låter vattnet passera. På det här sättet kommer golvbrunnens annars vanligen fria attenyta inte i kontakt med luften.",1992,-101
8476001,,Nordgro AB ; Nordgro ; 7478002,"Tillbehörssats till golvbrunnar som förhindrar avdunstning och dålig lukt. Illbehörssatsen består av ett trattliknande lock av polypropenplast, gummipackning, ventilboll och klämring. Bollen har en sådan densitet att den alltid flyter upp mot tätringen i trattröret, men så fort vatten rinner till uppifrån trängs den undan och låter vattnet passera. På det här sättet kommer golvbrunnens annars vanligen fria attenyta inte i kontakt med luften.",1992,25240
8476001,,Nordgro AB ; Nordgro ; 7478002,"Tillbehörssats till golvbrunnar som förhindrar avdunstning och dålig lukt. Illbehörssatsen består av ett trattliknande lock av polypropenplast, gummipackning, ventilboll och klämring. Bollen har en sådan densitet att den alltid flyter upp mot tätringen i trattröret, men så fort vatten rinner till uppifrån trängs den undan och låter vattnet passera. På det här sättet kommer golvbrunnens annars vanligen fria attenyta inte i kontakt med luften.",1992,28751
8499001,,Helimatic AB ; Helimatic ; 7501002,"Helikopterburen såg för grenröjning. Sågen fungerar som en vanlig motorsåg, men istället för svärd och kedja har den en balk med tio friliggande sågklingor.",1993,02012
8506001,Stripp,Balltorp Kemi AB ; Balltorp Kemi ; 7508002,"Färgborttagningsmedel som utgör ett alternativ till metylenklorid. Stripp består av N-metyl-2-pyrrolidon samt tensier och förtjockningsmedel. Medlet kan appliceras på färg, lim och packningar, husfasader, flygplan, båtar, möbler och härdade packningar.",1993,36110
8524001,,Array Printers ; Array Printers ; 9894002,En fax som bygger på TonerJet-teknik för skrivare. Tekniken ger lika hög utskriftskvalitet men är enklare och billigare. Utskriften framkallas direkt på papperet genom att små ängder kolpulver skjuts ut genom ett tunt kretskort med små styrbara öppningar. Antalet steg vid utskriften kan på så sätt minskas.,1994,64110
8524001,,Array Printers ; Array Printers ; 9894002,En fax som bygger på TonerJet-teknik för skrivare. Tekniken ger lika hög utskriftskvalitet men är enklare och billigare. Utskriften framkallas direkt på papperet genom att små ängder kolpulver skjuts ut genom ett tunt kretskort med små styrbara öppningar. Antalet steg vid utskriften kan på så sätt minskas.,1994,64120
8538001,,Casco Nobel ; Casco Nobel ; 7540002,"Träbalkslim som inte läcker formaldehyd. Limmet är ett så kallat PRF-lim, dvs. ett lim som består av fenol, resorinol och formaldehyd.",1994,45
8541001,,Geo Gen ; Geo Gen ; 7543002,Flytande torvprodukt som är tänkt att användas vid oljespill i vatten på oljeförorenad mark intill bensinstationer och i andra förorenade jordmassor. Torven binder oljan och gör det lättare för naturliga mikroorganismer att bryta ned avfallet.,1994,90030
8546001,,Billerud ; Billerud ; 7548002,Ny lastpall tillverkad i kasserad kartong som endast väger ett kilo men klarar laster på 250 kilo.,1994,15
8546001,,Billerud ; Billerud ; 7548002,Ny lastpall tillverkad i kasserad kartong som endast väger ett kilo men klarar laster på 250 kilo.,1994,62
8569001,,Sitek ; Sitek ; 9884002,"Lasersensor för optisk beröringsfri mätning. Grunden är en rektagulär, fotokänslig kiselplatta. Längs två motsående sidor sitter två elektroder. Just där en ljuspunkt träffar kiselplatan uppstår en elektrisk ström. Strömmen fördelar sig sedan till de båda elektroderna så att det blir mer ström till den närmaste och proportionellt mindre till den bortre. Laserpunktens läge på sensorplattan kan därmed bestämmas.",1990,33400
8571001,,Pricer ; Pricer ; 7573002,Trådlös elektronisk prisetikett som styrs av infraljus från en sändare i butikstaket.,1995,-100
8577001,,Trix Systems ; Trix Systems ; 7579002,"Programvara som kan konvertera pappersritningar till vektorbilder och Autocadfiler. Programmet kan identifiera linjer, bågar och cirklar.",1996,74201
8580001,Saab Active Head Restraint (SAHR),Saab Automobile ; Saab Automobile ; 10145002,Aktivt nackskydd som minskar risken för nackskador. Skyddet aktiveras om man blir påkörd bakifrån.,1997,34100
8592001,,Akzo Nobel Car Refinishes AB ; Akzo Nobel Car Refinishes ; 7594002,"Sprutbox för omvandling av lösningsmedel till biologiskt nedbrytbara salter, särskilt anpassad för mindre verkstäder. Boxen ger också energibesparingar. Boxen fungerar genom en skräddarsydd kemikalie och ett katalystiskt system som består av en kemiska vätska som samverkar med ett speciellt utformat aktivt kolfilter. Genom taket i boxen kommer det in luft. Luften pressar ner och in i ett utsug på golvet där det sitter två filter. Här filtreras de värsta våta färgpartiklarna och de grövre torra partiklarna bort. Luften går vidare oc möts av en vätska som sprayas in i systemet. Efter reningen tillförs 20 procent uteluft och motsvarande mängd bortförs innan luften återigen passerar genom sprutboxen. Reningsprocessen innebär att utsläppen av lösningsmedel reduceras med upp till 80 procent.",1996,222
8592001,,Akzo Nobel Car Refinishes AB ; Akzo Nobel Car Refinishes ; 7594002,"Sprutbox för omvandling av lösningsmedel till biologiskt nedbrytbara salter, särskilt anpassad för mindre verkstäder. Boxen ger också energibesparingar. Boxen fungerar genom en skräddarsydd kemikalie och ett katalystiskt system som består av en kemiska vätska som samverkar med ett speciellt utformat aktivt kolfilter. Genom taket i boxen kommer det in luft. Luften pressar ner och in i ett utsug på golvet där det sitter två filter. Här filtreras de värsta våta färgpartiklarna och de grövre torra partiklarna bort. Luften går vidare oc möts av en vätska som sprayas in i systemet. Efter reningen tillförs 20 procent uteluft och motsvarande mängd bortförs innan luften återigen passerar genom sprutboxen. Reningsprocessen innebär att utsläppen av lösningsmedel reduceras med upp till 80 procent.",1996,28
8592001,,Akzo Nobel Car Refinishes AB ; Akzo Nobel Car Refinishes ; 7594002,"Sprutbox för omvandling av lösningsmedel till biologiskt nedbrytbara salter, särskilt anpassad för mindre verkstäder. Boxen ger också energibesparingar. Boxen fungerar genom en skräddarsydd kemikalie och ett katalystiskt system som består av en kemiska vätska som samverkar med ett speciellt utformat aktivt kolfilter. Genom taket i boxen kommer det in luft. Luften pressar ner och in i ett utsug på golvet där det sitter två filter. Här filtreras de värsta våta färgpartiklarna och de grövre torra partiklarna bort. Luften går vidare oc möts av en vätska som sprayas in i systemet. Efter reningen tillförs 20 procent uteluft och motsvarande mängd bortförs innan luften återigen passerar genom sprutboxen. Reningsprocessen innebär att utsläppen av lösningsmedel reduceras med upp till 80 procent.",1996,28510
8592001,,Akzo Nobel Car Refinishes AB ; Akzo Nobel Car Refinishes ; 7594002,"Sprutbox för omvandling av lösningsmedel till biologiskt nedbrytbara salter, särskilt anpassad för mindre verkstäder. Boxen ger också energibesparingar. Boxen fungerar genom en skräddarsydd kemikalie och ett katalystiskt system som består av en kemiska vätska som samverkar med ett speciellt utformat aktivt kolfilter. Genom taket i boxen kommer det in luft. Luften pressar ner och in i ett utsug på golvet där det sitter två filter. Här filtreras de värsta våta färgpartiklarna och de grövre torra partiklarna bort. Luften går vidare oc möts av en vätska som sprayas in i systemet. Efter reningen tillförs 20 procent uteluft och motsvarande mängd bortförs innan luften återigen passerar genom sprutboxen. Reningsprocessen innebär att utsläppen av lösningsmedel reduceras med upp till 80 procent.",1996,502
8596001,,PP Polymer ; PP Polymer ; 10007002,Miljövänligt lim som bygger på förnyelsebara cellulosaderivat. Limmet är konstruerat för ihopfogning av långfilmer.,1996,92110
8615001,,Husqvarna AB ; Husqvarna ; 9672002,"Tvåtaktsmotor som ska möta de stränga krav kaliforniska kraven på låga emissioner i avgaserna. Den nya motorn klarar nu gränsvärdena för utsläpp av kolväten och NOX med god marginal. De kraftigt minskade utsläppen beror på en ny, lätt katalysator, ökad motoreffekt och optimerad effekt mot ljuddämparens mottryck (strypningen). Den högre motoreffekten beror på nya balanser som ökat kompressionen i vevhuset. ",1997,-101
8619001,Quick Module,Rehab Fastighetsutveckling AB ; Rehab Fastighetsutveckling ; 7621002,"Balk som möjliggör att bygga ett helt hus utan spik, skruv och lim. Balken från Järvsö är det ""hetaste"" som hänt byggindustrin på många år anser åtskilliga inom byggbranschen. Balken har en inre kärna av 14-4 centimeter expanderande polystyren. Ovanpå detta, längs långsidorna, är en träfiberskica fastlimmad. På den sitter en cirka två centimeter tjock panelbräda av furu eller gran. Brädan har urfrästa spår på insidan och samverkar med träfiberskivan i en fackverksliknande konstruktion. En fysikalisk analys av balken skulle visa att den i huvudsak består av luft. Det är därför den väger så lite. Ovansidan på Järvsöbalken har en träst spånt längs kanterna. När huset monteras läggs balk på balk. Noterna på balkens undersida ska passas in i spånterna på den undre balkens ovansida. Med ett sådant byggsätt är kraven på balkens kvalitet mycket höga. Den måste vara absolut rak och ha konstant tjocklek. ",1997,45
8622001,Klickgolvet,Vällinge Innovation AB ; Vellinge Innovation Sweden ; 7624002,Mekaniskt fogsystem för golv bestående av ett snäpplås av aluminium på brädornas lång och kortsidor. Skarvarna blir automatiskt raka och det behövs inga måttband eller andra hjälpmedel.,1997,-101
8622001,Klickgolvet,Vällinge Innovation AB ; Vellinge Innovation Sweden ; 7624002,Mekaniskt fogsystem för golv bestående av ett snäpplås av aluminium på brädornas lång och kortsidor. Skarvarna blir automatiskt raka och det behövs inga måttband eller andra hjälpmedel.,1997,45
8644001,,Förenade Frukt ; Förenade Frukt ; 7646002,"Lagringsteknik med vilken extremt låg syrehalt gör frukten hållbar under lång tid genom att mognaden bromsas upp och äpplena ""vilar"" före de mognar. Den låga syrehalten kommer av att man blåser in kvävgas, som tränger ut syret ur luften i lagerrummet. ",1997,01131
8663001,Ecoline2tusen,Vinga Modell & Verktyg ; Vinga Modell & Verktyg ; 7665002,"Insats till brunnar. Insatsen absorberar olja, tungmetallet och kemikalier. En  typ av absorptionsmaterial i insatsen är tillverkat av furubark, en annan av propylen. Båda materialen är biologiskt nedbrytbara. Ett kilogram av materialet kan absorbera nästan fem kilogram olja. ",1998,-100
8666001,,reCulture ; reCulture ; 7668002,"Modell för avfallshantering. Metoden bygger på en kombination av två tekniker: återvinning av returpapper och vattenrening. Soporna mals och sönderdelas ner till fibernivå och späds ut med vatten. Tyngre och ibrännbart material avskiljs. Det brännbara materialet, mest plast och papper, torkas slutligen till pulver eller pellets. Hela processen är sluten, ungefär som de modernaste massafabrikerna. ",1998,90
8687001,Ergopen,EP Europe ; EP Europe ; 7689002,Ergonomisk och återvinningsbar penna.,1998,-101
8697001,Haptx,Reachin Technologies ; Reachin Technologies ; 7699002,"Tredimensionellt gränssnitt för datorer som möjliggör för formgivare och konstruktörer att känna på sina modeller redan i datorn. Meningen är att formgivare  och konstruktörer ska kunna känna på sina modeller redan i datorn. I den första versionen har datorns normala skärm höjts upp och vinklats mot en spegel. Har användaren bara 3D-glasögon framträder en tredimensionell bild. Under spegeln, i fokalplanet där 3D-bilden uppträder, finns en styrstav, stor som en penna. Styrstaven är kopplad till en elmotorstyrd robotarm. Med styrstaven går det att känna på objekten på skärmen. Det går också att simulera viskositeten eller en ström i vätskor. ",1998,-100
8697001,Haptx,Reachin Technologies ; Reachin Technologies ; 7699002,"Tredimensionellt gränssnitt för datorer som möjliggör för formgivare och konstruktörer att känna på sina modeller redan i datorn. Meningen är att formgivare  och konstruktörer ska kunna känna på sina modeller redan i datorn. I den första versionen har datorns normala skärm höjts upp och vinklats mot en spegel. Har användaren bara 3D-glasögon framträder en tredimensionell bild. Under spegeln, i fokalplanet där 3D-bilden uppträder, finns en styrstav, stor som en penna. Styrstaven är kopplad till en elmotorstyrd robotarm. Med styrstaven går det att känna på objekten på skärmen. Det går också att simulera viskositeten eller en ström i vätskor. ",1998,74202
8706001,,Eurus International ; Eurus International ; 7708002,Filter för inomhusmiljöer. Filtret bygger på användandet av papper som belagts med polymer. ,1998,-100
8706001,,Eurus International ; Eurus International ; 7708002,Filter för inomhusmiljöer. Filtret bygger på användandet av papper som belagts med polymer. ,1998,45
8741001,Ecoplugg,Cis ; Cis ; 7743002,Biologisk nedbrytbar plugg i plast för slyrensning.,1999,02013
8754001,,Peltor AB ; Peltor ; 10058002,"Hörselskydd för militärt bruk som dämpar ljudet med i genomsnitt 26 decibel, kan bäras under hjälm och lämnar utrymme för att lägga an vapnet. Kåporna innehåller en digital krets, som drivs av två 1,5 voltsbatterier. Driftstiden är 200 timmar.",2000,7522
8758001,,Järlåsa Färgindustrier ; Järlåsa Färgindustrier ; 7760002,Metod för tryckimpregnering med linolja. Miljövänligt impregneringsmedel för trä. Medlet är en modifierad oljeprodukt. Medlet får så låg viskositet så att det kan tränga in i kärnan av träet. ,1999,20103
8758001,,Järlåsa Färgindustrier ; Järlåsa Färgindustrier ; 7760002,Metod för tryckimpregnering med linolja. Miljövänligt impregneringsmedel för trä. Medlet är en modifierad oljeprodukt. Medlet får så låg viskositet så att det kan tränga in i kärnan av träet. ,1999,20302
8758001,,Järlåsa Färgindustrier ; Järlåsa Färgindustrier ; 7760002,Metod för tryckimpregnering med linolja. Miljövänligt impregneringsmedel för trä. Medlet är en modifierad oljeprodukt. Medlet får så låg viskositet så att det kan tränga in i kärnan av träet. ,1999,36
8785001,,Arcam ; Arcam ; 10167002,Maskiner för tillverkning av produktionsverktyg och prototyper i solitt stål. Maskinerna tillverkar produkter en CAD-till-metall-teknik där metallpulvret smälts med elektronstråle. Elektronerna accelereras till halva ljushastigheten.   Då de träffar metallpulvret smälter deras rörelseenergi pulvret.,2001,
8789001,Cedomon,BioAgri ; BioAgri ; 7791002,"Biologiskt bekämpningsmedel baserat på bakterien Pseudomonas chlororaphis som producerar små mängder lätt nedbrytbara bekämpningsmedel direkt på det groende kornet. Medlet kan ersätta några av de giftiga kemiska preparat som idag används vid betning av spannmål, då utsädet skyddas mot sjukdoma.",1997,01111
8790001,Elektronisk Näsa,Applied Sensor ; Applied Sensor ; 10002002,Elektronisk näsa för laboratorier. Det är sensorer som med algoritmer för mönsterigenkänning tränats att känna igen lukter.   Luktproven samlas in i provrör och under kontrollerade former sänks näsans sensorer ner provröret.,2005,
8791001,Adflo,Hörnell International ; Hörnell International ; 7793002,"Motordrivet andningsskydd avsedd att skydda svetsare mot farliga ämnen i svetsröken. Består av motor, batteri och filterenhet som tillsammans väger ca 1kg och har en driftstid på åtta eller tolv timmar.",2000,28
8791001,Adflo,Hörnell International ; Hörnell International ; 7793002,"Motordrivet andningsskydd avsedd att skydda svetsare mot farliga ämnen i svetsröken. Består av motor, batteri och filterenhet som tillsammans väger ca 1kg och har en driftstid på åtta eller tolv timmar.",2000,29
8801001,,SKF Nova ; SKF Nova ; 10142002,Radionät och -system som kan användas för trådlös övervakning. Det nya är att även kunna hämta in data där kablarna inte når. ,2000,21
8804001,T-veden,T-veden Innovation ; T-veden Innovation ; 7806002,"Tyst vedklyv som i ett enda moment klipper av stockar, klyver klabbar samt packar veden. Maskinen drivs med elmotor och hydraulik istället för den traditionella sågklingan.",2000,-101
8819001,Nord Lead,Clavia ; Clavia ; 7821002,"Synt som med digitalteknik återskar de klassiska syntarnas ljud, funktioner och spelsätt. ",1995,-101
8823001,,Hellbergs Safety AB ; Hellbergs Safety ; 7825002,"Hörselskydd som dämpar skadligt buller och förstärker andra ljud, exempelvis i samtalston",2000,-100
8824001,,Anoto ; Anoto ; 10169002,Specialmönstrat papper utvecklat för C Technologies C Pen (se ovan). En kamera under pennan läser av mönstret och pennans position kontinuerligt och därmed kan ett E-mail skickas till mobiltelefon via Bluetooth teknologin.,2008,-101
8832001,NFO Sinus,NFO Drives AB ; NFO Drives ; 9825002,"Störningsfri frekvensomriktare som bygger på NFO-principen. En substantiell besparing kan göras, kring 25% mot dagens förbrukning. ",2000,21
8835001,Rotfinder,Rotfinder AB ; Rotfinder ; 7837002,Instrument som detekterar mängden röta i träd. Tekniken bygger på att de metaller (mangan och kalium) som tas upp av trädet när det börjar ruttna spåras genom att elektricitet tillförs trädet. ,2006,02
8863001,,AB Prols Fabrik ; Prols Fabrik ; 7865002,"Spån gjort av furubark som suger åt sig olja men inte vatten, dvs. är hydrofobt, framställt med en ny metod för att behandla tyg och spån och andra material",2001,
8876001,Zapp,Zapp AB ; Zapp ; 7878002,Miljövänlig isoleringsskiva med cellulosastruktur baserad på patentered tillverkningsprocess där cellulosafibrer formas med luft och bindemedel.,1999,34100
8878001,Alfa-sensor,Alfasensor AB ; Alfasensor ; 7880002,"Kemisk sensor som avslöjar fukt och mögel i huselement. Sensorn av tyg eller papper ändrar färg när den utsätts för fukt.   Sensorn är avsedd att användas vid husbyggen, bland villaägare, skadereglerare, i kartonger och andra förpackningar. Det kontokortstora plåstret, en kemisk fuktindikator som klistras på en yta, ger en nyanserad bild av fukt och mögel. Exempelvis visar det hur fukten har utvecklats över tid. Mätsticka som avslöjar fukt och mögel i husväggar. Ett fem centimeter djupt hål borras med en åttamillimetersborr och sedan förs stickan in. Efter 24 timmar kan stickan tas ut och fukthalten, den så kallade RF-nivån, läsas av.",2002,
8897001,Modulure,Pelagic Lures ; Pelagic Lures ; 7899002,"Fiskedrag med hög hållbarhet samt hydrodynamiska egenskaper i simförmågan. Modulure är speciellt utvecklat för hög hållbarhet. Den 28 centimeter långa kroppen är tillverkat av särskilt hållfast syrafast stål. På sidorna sitter luftfyllda kuddar av ett starkt plastmaterial, polykarbon. Innanför kuddarna sitter tunna plastkort, färglagda för att draget ska likna en riktig fisk. Dessa plastkort, som finns i en hel uppsättning olika färger och mönster kan enkelt bytas ut av fiskaren själv ute till havs. ",2002,-101
8914001,Robomemo,Cogmed ; Cogmed ; 7916002,"Datorspel som är avsett att öka koncentrationsförmågan hos överaktiva barn. Träningen framför datorn kan ha lika stor effekt som medicinering, visar kliniska studier.   Spelet är anpassat till barn mellan 7 och 14 år och bygger på enkla övningar, som att komma ihåg siffror och bokstäver i rätt ordning.",2002,
8918001,,Acreo ; Acreo ; 10182002,"Organisk elektronik tryckt på ett ledande papper med ett speciellt organiskt bläck, en elektrolyt läggs ovanpå mönstret. Batteri av två typer elektroder delar en elektrolyt tryckt på det ledande pappret räcker för att driva en display.",2008,212
8918001,,Acreo ; Acreo ; 10182002,"Organisk elektronik tryckt på ett ledande papper med ett speciellt organiskt bläck, en elektrolyt läggs ovanpå mönstret. Batteri av två typer elektroder delar en elektrolyt tryckt på det ledande pappret räcker för att driva en display.",2008,21219
8956001,Press Eyes Portable,Vasasensor ; Vasasensor ; 7958002,"Trådlöst sensorsystem som mäter trycket från pappersmaskinernas stora valsar i en dynamisk process, vilket möjliggör kostnadsbesparingar.   Sensorn är en tunn polymerfilm som ger ifrån sig signaler som är proportionella mot trycket och som avläses trådlöst. När sensorerna passerar valsarna så överförs signaler trådlöst till mottagarenheter.",2006,
8963001,,Albax Systems ; Albax Systems ; 7965002,"Laserlänk innesluten i en skyddande glasflaska, vilket undanröjer problemet med att laserlänkar är känsliga för vind. Istället för att lysa i glasfibertrådar lyses en stråle genom luften som är lagom stor för att träffa en mottagare ",2003,-100
8984001,Thermoblade,Jofa ; Jofa ; 7986002,Skridskoskena som isolerar friktionsvärmen som uppstår mellan isen och det rostfria stålet.,2004,-101
8986001,,Tetra Pak ; Tetra Pak ; 10013002,"Kartong i flera skikt för förpackning av fasta livsmedel som hitintills förpackas i konservburkar. Kartongen är baserad på en ny teknik där innehållet fylls på först, varefter sterilisering av förpackning och innehåll sker samtidigt.",2004,15330
8989001,,Scandinavian Demining Group ; Scandinavian Demining Group ; 7991002,Minröjare. Vikten ligger på 39 ton och bränsleförbrukningen på 500 L per hektar röjd mark. Röjaren är byggd på chassit från en skogsmaskin. Förarhytten är rejält förstärkt för att kunna klara splitter.,2004,752
9034001,,21 Grams ; 21 Grams ; 8036002,Tjänst som optimerar företags försändelser av brev. Målet är att många brev inte ska komma alls i pappersform. ,2005,-100
9046001,,Carmenta ; Carmenta ; 8048002,"Beslutsstöd för ambulanspersonal. Grunden är en digital karta indelad i zoner. För varje område finns information som påverkar sannolikheten för att ett larm ska inträffa vid olika tider på dygnet, som exempelvis trafikläge.",2005,85
9048001,,Organoclick ; Organoclick ; 8050002,"Papper som är vattentätt baserat på katalytisk process som ger nya egenskaper hos cellulosa och kan användas för att impregnera trävirke så att det står emot röta och eld, eller för att göra bommullstyg vattenavstötande.",2006,02012
9055001,,Ikea Communications ; Ikea Communications ; 8057002,Framtagning av bilder till företagets katalog med hjälp av 3D-teknik. ,2005,36
9078001,,Litto Bullerskydd ; Litto Bullerskydd ; 8080002,Meterhög bullerskärm för järnväg. ,2005,45230
9089001,,Swelite ; Swelite ; 8091002,Nytt byggsystem för höga trähus med en balken som klarar långa spännvidder och dämpar stegljud.,2007,20301
9106001,Reboard,Design Force ; Design Force ; 8108002,"Sandwich-konstruktion av papp med en kärna av sammanlimmade stående wellpapp, avsedd för bostadsbygge. Ett papper limmas på översidan, ett annat på undersidan. Med ett lager uv-härdad lack klarar det fukt och brand.",2006,45211
9111001,Apid 55,Cyb Aero ; CybAero ; 8113002,Obemannad helikopter. ,2006,02
9123001,,Ultra Technology ; Ultra Technology ; 8125002,Teknik för att fördela fibrer vid papperstillverkning med hjälp av ultraljud. ,2001,21
9126001,CDM Sinuate,Stora Enso ; Stora Enso ; 9752002,Elektriskt klister för förpackningar som lossnar 'på kommando' med strömpuls. Klistret möjliggör distributionsförpackningar som är tåliga men lättöppnade.   Tekniken består av ett special-lim och elektriska impulser och gör så att förpackningar blir lättare att öppna. Genom att försluta wellkartonger med special-lim är innehållet väl skyddat under transport. Då det ska packas upp krävs några milliamper ström för att limmet ögonblickligen ska släppa sitt grepp. Strömmen tillförs genom att kartongen står på en särskild ledad hylla eller genom att kartongen vidrörs.,2008,
9179001,Online Optimizer,ABB ; ABB Automation Technologies ; 9834002,Ett avancerat system som håller redan på balansen mellan natrium och svavel och andra kemikalier vid exempelvis pappersbruk. ,2007,21
9200001,,Sandvik Material Technology ; Sandvik Materials Technology ; 8202002,Helt ny typ av stål för gitarrsträngar,2009,36300
9226001,X-block,X-Design AB ; X-Design ; 8228002,"Energisparventil som kan monteras på befintliga tryckluftscylindrar och få dem att gå fortare, jämnare och tystare och bara dra hälften så mycket tryckluft som tidigare. Det sänker energikostnaden med minst hälften.",2007,20101
9232001,,Spiralfläkt ; Spiralfläkt ; 8234002,Tyst och energisnål spiralfläkt som klarar sig med en mycket liten fläktmotor. ,2007,21
9237001,,Åkerlund & Rausing ; Åkerlund & Rausing ; 10015002,Polyetenbelagt förpackningsmaterial som består av en polyesterfilm som beläggs med LD polyeten genom strängsprutning.,1970,15860
9246001,MIPAC,Kooperativa Förbundet ; Kooperativa Förbundet ; 8248002,System för sträckfilmsemballering av pallaster utan värmekälla,1972,
9250001,Peranet,Perstorp AB ; Perstorp ; 5013002,Strängsprutat plastmaterial med galler- eller nätstruktur som produceras med en för den nordiska marknaden ny teknik,1972,17403
9266001,,"ITAB (Industri & Transport Konsult AB, Holmsund) ; Industri & Transportkonsult ; 6799002",Aggregat för hantering av tidningspappersrullar. Utrustningen håller rullarna på ett skonsamt sätt. Fasthållningen av rullen sker mellan två kupade stålplattor. ,1976,21121
9279001,,Åkerlund & Rausing ; Åkerlund & Rausing ; 10015002,"Ny patentsökt process för tillverkning av formsprutbart eller extruderbart granulat från produktionsavfall. I processen omvnadlas allt produktionsavfall från förpackningstillverkningen (olika termoplaster, metall, färg, kartong och pappaer) till ett lätthanterligt granulat som direkt kan användas för produktion av ""plastdetaljer.""",1978,21211
9296001,,Swedish Joint AB ; Swedish Joint ; 8298002,Metod (utrustning bestående av svetsring och styrutrustning) för att skarva mantelrör på fjärrvärmeledningar som bygger på plastmaterialets strävan att vid en viss temperatur återta sin ursprungliga form,1981,45331
9306001,Low friction pads,Skega AB ; Skega ; 6722002,Gummimellanlägg som fästs på transportband vid t.ex. pappersbruk,1983,211
9312001,,Trio-Leng Pac System AB ; Trio-Leng Pac System ; 8314002,"Nytt maskinsystem baserat på sträckningfilmsinslagning av hela pallaster, som rationaliserar användningen av wellpapp. ",1984,60
9312001,,Trio-Leng Pac System AB ; Trio-Leng Pac System ; 8314002,"Nytt maskinsystem baserat på sträckningfilmsinslagning av hela pallaster, som rationaliserar användningen av wellpapp. ",1984,61
9312001,,Trio-Leng Pac System AB ; Trio-Leng Pac System ; 8314002,"Nytt maskinsystem baserat på sträckningfilmsinslagning av hela pallaster, som rationaliserar användningen av wellpapp. ",1984,62
9315001,,Gullfiber AB ; Gullfiber ; 9956002,Plaststolpar som väger en tiondel av vanliga träspolpar,1985,401
9363001,,Herbert Powder Coatings ; Herbert Powder Coatings ; 8365002,Epoxibaserad låghärdande pulverlack anpassad för inomhusbruk,1995,361
9377001,Nature Boy & Girl,Naty AB ; Naty ; 8379002,Nedbrytbar och återvinningsbar blöja i stärkelsbaserad polyester.,1998,-101
9398001,BioTrap2,Ifö Eco Trap ; Ifö Eco Trap ; 8400002,"Minireningsverk baserad på bioteknik i det biologiska reningssteget, och glasfiberarmerad polyester.",2000,-101
