sinno_id,name,description,info,year,use_sector,bioeconomy_vision,innovation_type,article_checked,notes,
10701001,R35 Magnum,"Den nuvarande trenden inom drifter- och tunelborrning är att använda kraftulla datorstyrda riggar med borrmaskiner på 18 kW eller mer. Detta har självklart lett till att borrningen har blivit mer automatiserad. Påkänningarna på borrsträngen har ökat, inte minst på grund av att operatören utför inriktning och påhugg med hjälp av sin datorskärm. Sneda påhugg mot berget är vanliga och riskerna för alltför höga påkänningar, som resulterar i böjskador och brott, är betydande. Secoroc har med R35 Magnum stänger och kronor lösningen på detta problem. Drifterstången är heluppkolad och har betydligt minskat risken för böjskador. En ytterligare fördel är att borrstänger på upp tilll 6,1, meter kan användas, vilket ökar produktiviteten i borrningen. Mer robust gänga samt större diameter på kronsidan.",,1998,13,9,601;161,1,not forest,
10703001,SBS,"Ett nytt system kallat SBS vilket är en förkortning för ""shared base station!"", dvs. en anläggning som delas av flera företag, har introducerats av Svenska Storno AB. De olika abonnenterna får hyra in sig på en basstation som är fast förbunden med respektive företag med kabel på upp till 10 km. Den fasta manöverapparaten inom respektive företag är en vanlig telefonapprat.  Varje ansluten bil får ett eget kodnummer som man skan slå från telefonaparaten. När man lyfter på luren kopplas automatiskt basstationen in och markerar samtidigt upptaget hos alla övriga abonnenter. Ingen annan högtalare än den i den inkopplade bilen kan ta emot meddelandet från abonnenten. Kontakten sker sekundsnabbt och räckvidden är upp till 30-40 km från basstationen. med samma diskretion kan man från bilen tala med det egna företaget genom att trycka in en anropsknapp på bilens mobilstation. För telekabeln betalar abonnenten en inträdesavgift som varierar efter antalet kilometer från basstationen och därefter en årlig licens av 20 kr per bil samt en midnre kvartalsavgift. ... En första installation har gjorts i Årsta i södra delen av Stor-Stockholm och nya stationer planeras för att täcka hela Stockholmsområdet. En station är även igång i Malmö och en planeras i Göteborg.",,1970,60,9,999,1,not forest,
10827001,Generation xWoodline,"En metod att måla olika träslag på vanlig svensk gran. Det finna ""inga begränsningar"" (NTT, 2008, nr. 3, p. 12) på vad de kan måla med deras nuvarande anläggning.",,2008,36,,,,,
10828001,,Spåntork med rökgaskondensor som återvinner energin annars förlorad i uppvärmning av fukt. ,,2003,20,,,,,
10855001,,Trimsats för hyvlar som gör det möjligt för en hyvel att hyvla olika profiler. ,,2008,20,,,,,
10857001,,NIR (närainfraröd spektroskopi) vid tillverkning av bl.a pellets sänker energikraven up till 80%.,,2008,20101,,,,,
10865001,Castor,"Nykonstruerad kutter försedd med egenutvecklad yhdrobussning.  B.la drar den 30% mindre energi och har en ""överlägsen gångtid"" (NTT, 2009, nr. 14-15, p. 10).",,2009,20,,,,,
10867001,,"rundkutter med en helt ny typ av hydraulisk fastspänning (NTT, 2009, nr. 14-15, p. 10).",,2009,20,,,,,
10869001,,"Högblanka folierade produkter (NTT, 2009, nr. 20, p. 4) Ett ytlager (0.7-0.9mm) av plast som gör ytan blankare och hårdare.",,2009,36,,,,,
10870001,Nadura,"Helt nytt supergolv (NTT, 2010, nr. 2, p. 4) Gjort av en pulverblandning, placerat på en bärare. Blanding: Träpulver, melamin, färgpigment, aliminiumoxid.  Oerhört slitstarkt.",,2010,-101,,,,,
10872001,Mountin,"Nya ""osynliga""(NTT, 2010, nr. 3, p. 7) fästen för beslag i trappor. ",,2010,36,,,,,
10873001,,Metod för tätning av torkar. Tvätt och primer följs av armeringstejp. ,,2003,20,,,,,
10874001,,"Uppgradering av ett gammalt system som förhindrade att lim och härdare kom i kontakt innan lamellen. Det nya systemet är enklare att montera, underhålla, ökar kvalitet, produktivitet och minskar limförbrukning.",,2010,20,,,,,
10877001,,"Den nya färgen är egentligen en 50år gammal färg utan lösningsmedel. De tjockare lagren ger längre torktid, dock kortare processtid då lagren går ner från fem till två. ",,2010,36,,,,,
10878001,Refloor,"Upplyft golv utan reglar, med plats för rör, kablar och/eller ventilationsutrymme. Golvet är både miljömärkt och skall gå snabbt att lägga.",,2010,45,,,,,
10879001,Trippelläggaren,"En ny packetläggare med en enkel och stabil lösning. Det jämna tempot både hindrar att virket glider samt är skonsamt för det.   ""Den är en nästa generations paketläggare med kraftigt förbättrad kapacitet. [...] Renholmens innovativa lösningar innehåller såväl hög kapacitet och tillgänglighet som kvalitet."" (NTT, 2011, nr. 10-11, p.22)",,2010,20,,,,,
10881001,CombiCut,Ny reducerskiva som kombinerar steg- och spiralhuggning. Skivan går lättare och ökar därmed andelen acceptflis samt sänkt elförbrukningen.,,2008,20,,,,,
10882001,Sioo,"Vattenburet träskydd med kisel, kalium och naturliga växtämnen.",,2007,-101,,,,,
10897001,Morumpressen,"Småskalig pellets-press med 24 kolvar, vilket fördelar trycket mer och då håller längre. ""Drar inte mer än 4 kilowatt."" (NTT, 2008, nr. 7, p. 17)",,2008,20,,,,,
10909001,Proficura 2D,"En 2D sensor som ""ger väsentligt mer mätdata om virkesstyckets dimensioner och profil"" (NTT, 2010, nr. 12, p. 22).",,2011,20,,,,,
10918001,Isotimber,"Husstomme som baseras på ""hoplimmade plankor... ...och några plywoodskivor"" (NTT, 2010, nr. 13, p. 24) med särskilda  luftkanaler. Enligt innovatören kommer stommen visa sig vara i passivhusklass.",,2018,45,,,,,
10921001,Cube,"helt egen inredning för källsortering. (NTT, 2010, nr. 13, p. 37) Kärl som följer med öppnad dörr samt är lätta att tömma samt rengöra.",,2010,-101,,,,,
10922001,ETP Cubit,"[E]tt nytt komplett koncept för justerbara system. Profilering av not och spont i golvindustrin kan nu göras effektivt med extrem precision och repeternoggrannhet.  (NTT, 2011, nr. 10-11, p.18)",,2011,20,,,,,
10924001,Alentpumpen,Styrningsmodul for en trätorkmetod som låter fläktarna stå still ger bättre (rakare med mindre spänning) virke på samma tid av mindre energi. ,,2009,2,,,,,
10925001,High Impact Soot System (HISS),"Sotteknik för pappersbruk som ska spara stora mängder energi på sotningen av sodapannan, som sparar på ångan som behövs till annat på bruket. ",,2011,21,,,,,
10927001,Undergolvet Tempo,Spårad undergolvsskiva för värmesystem,,2010,-101,,,,,
10928001,,"Containergolv av komposit (trä, återvinnings plast och en kemisk reagens) som skall ersätta tropiskt hårdträ.",,2010,28210,,,,,
10935001,,En säkerhetsklassad (klass 3) trädörr. Den kan även förses med olika ytskick efter smak.,,2011,-101,,,,,
10936001,,"En ""helt ny borr"" (NTT, 2010, nr. 17, p. 11) för grova dimensioner som bl.a kan borra hål som tidigare tog 'ett par timmar' på sju minuter. Borren är en del av Nora Tools serien.",,2010,36,,,,,
10937001,Paint Cutter,"En ny kutter ""som ger en yta som efter perfekt finsågning"" (NTT, 2010, nr. 17, p. 11).",,2010,20,,,,,
10945001,Saunotorken,"En reimplementation av en bortglömd torkmetod from 1800-talet som uppges ge högre kvalitet än vanlig maskintork. Torken finns i två storlekar 3,5 och 12,5 kubikmeter som maxvolym.",,2010,20,,,,,
10950001,Hoppolek,"Träningsmaskin för svårt handikappade som ""stärker skelettet genom stötande belastning underifrån"".",,2010,73,,,,,
10961001,Icetech,"Metod för att med hjälp av kolsyreblästring rengöra maskiner, särskilt värmebatterier i virkestorkar.",,2011,45,,,,,
10974001,DuraPulp,"Biokomposit av mixat träfiber och PLA-plast, ""nedbryt- och återvinningsbart"". Kompositen kan formas med hjälp av konventionell varmformning.",,2015,20,,,,,
10979001,,"Nytt timmerbord med enklare konstruktion som skjuter timret med stegmatare istället för kedjor. Nyckelkomponenten är en skruvad hake, istället för en svetsad, som är enklare att montera, byta ut samt uppges vara starkare.",,2011,20,,,,,
11000001,UmBio Inspector,System för kvalitetskontroll i realtid med kemisk bildanalys som använder hyperspektral kamerateknik för att se fler våglängder än det mänskliga ögat och ge besked om innehåll.   Tekniken kan användas för att kvalitetssäkra innehållet i livs- och läkemedel med hjälp av infrarött ljus som absorberas av det organiska materialet och ger upphov till karakteristiska spektrum beroende på sammansättning.,,2007,20,,,,,
11007001,Tetra Gemina Aseptic,"Förpackningssystem ""med aseptiska kartongförpackningar som möjliggör transporter och lagring utan kyla""  (Livsmedel i fokus, 2012, nr. 5, p. 19)",,2012,15,,,,,
11008001,CAR,Ett nytt matarverk som centrerar stockar mycket effektivare och mindre våldsamt. Metoden gör även kurvsågning enklare.,,2011,20101,,,,,
11012001,,"En biomaterial-scanner som använder två olika röntgenfrekvenser. Metoden tillåter snabb och exakt mätning av fukthalter (även med frusen massa), till skillnad från den befintliga metoden.",,2010,20,,,,,
11014001,,"Ugn med förgasning av trädbränsle, som sedan bränner gasen. Metoden reducerar halten obränt material i askan till nära noll. Förgasaren är flexibel och kan även använda andra biobränslen.",,2011,40,,,,,
11016001,Evojet,Ny MDF-skive teknik som använder 20-25% mindre lim.,,2011,20,,,,,
11026001,Träullit,"Element gjorda av en blandning av träull (80 viktprocent) och cement. Materialet är väldigt starkt, isolerande och brinner inte.",,2011,45,,,,,
11028001,,"Hus färdiga för montering som levereras i platta paket, inspirerat av ikea.",,2008,-101,,,,,
11037001,AddiFlex,"Ett additiv som ""förändrar de långa molekylkedjorna hos plaster... ...så att mikroorganismer kan angripa dem"" (Kemivärlden Biotech med Kemisk Tidskrift, 2010, nr. 3, p. 8). Detta gör plasterna nedbrytbara.",,2010,25,,,,,
11074001,re-load-pallen,"En modulbyggd lastpall utan spik. Sammanfogning bygger på snäpplåsning.   På en träpall fungerar den så här: ""En cirka fjorton centimeter lång hylsa går igenom förborrade hål i de nedre pallmedarna, genom en plastkloss och slutligen genom regelbrädorna och de övre däckbrädorna på lastytan. Från andra hållet går en plugg genom hylsan, försedd med cirkulära hullingar, som hakar tag i motsvarande spår i hylsan. Monteringen sker med hydraulisk press.""  Pallen är mer miljövänlig och har ingen spik som kan skada personal, gods eller golv.",,2007,-100,,,,,
11082001,Opcon Powerbox,Powerbox utvinner energi ur spillvärme med hjälp av värmeväxlar och förångare. Det räcker med en lägsta temperatur på 55 grader på spillvattnet för för att få fram gasen. Tekniken bygger på Opcons unika skrivkompressor.,,2007,211,,,,,
11098001,,Transport lådor för bl.a läkemedel som är isolerade med olika salter för att klara längre transporter.,,2010,15,,,,,
11106001,Stabilizor T1,"Instrument och metod som hindrar att biologiska prover bryts ner innan de analyserats. Nedbrytningen avstannar genom ""en kombination av hög temperatur, tryck och vakuum"" (Kemivärlden Biotech med Kemisk Tidskrift, 2011, nr. 1-2, p. 12). Ger mycket högre säkerhet och reproducerbarhet än andra tekniker som ofta baseras på olika kombinationer av kemiska inhibitorer.",,2008,24,,,,,
11107001,Aco-spektor / Acopulp / Acochem,Sensor som kan mäta bl.a temperatur av flödande vätskor utan beröring genom aktiv akustisk spektroskopi. Teknologin är baserad på äldre patent men är möjlig först nu p.g.a processorkapacitet.,,2010,20,,,,,
11130001,,Nya rullskidor som är tillverkade i kallvalsat ultra höghållfast stål istället för aluminium. Materialet ger återfjädrande egenskaper och tillsammans med en ny design ska skidorna ge samma åkupplevelse som på snö.   Ett problem som har lösts med det nya materialet är möjligheten att använda fjädring i spannet för kurvtagning.  Skidan har reglerbart spann med justerbara skruvar för att hårdheten ska kunna ställas in efter åkarens vikt.,,2010,-101,,,,,
11142001,Hype,Tub av biologiskt nedbrytbart material som enbart lämnar biomassa och koldioxid som restprodukt samtidigt som materialet har egenskaper som är snarlika PE och PP.,,2013,15,,,,,
11207001,Tetra Rex,"helt ny växtbaserad dryckesförpackning av kartong, som uppges vara den första av sitt slag i världen. Kartongen har ett plastskikt av biobaserat lågdensitetspolyten och en skruvkork av biobaserat högdensitetspolyten från sockerrör.",,2015,1551,,,,,
11264001,,"En affärsmodell för uthyrning av arbetskraft som utmärks av sina låga administrativa kostnader och flexibla slutkundslösningar möjliggjorda av företagets IT-strategi som minskar det administrativa arbetet.   och tillåter flexibla kundlösningar.  : ""StudentConsulting har med egen personal sedan 2001 utvecklat helt egna webbaserade administrativa lösningar, där konsulterna (dvs de arbetstagarna som StudentConsulting förmedlar) själva sköter all tidrapportering och skapar underlag för t ex lönebetalningar, statistik och kostnadsersättning."" I praktiken levereras en enkel och just-in-time anpassad lösning för företag i behov av temporär arbetskraft. Samtidigt innebär det ett personalsnålt, papperslöst och realtidsbaserat flöde för företaget självt vilket ökar effektiviteten och sänker kostnaderna.",,2001,52452,,,,,
11307001,EXA skate,En ny typ av långfärdsskridsko tillverkad i ett enda stycke rostfritt stål som hjälper åkaren att spara energi. Den har dessutom en inbyggd anti-vibrationsfunktion vilket gör den i princip helt tyst på naturis.,,2009,-101,,,,,
11335001,,"en profilerande kompaktlinje med rundkörning utan kantverk som är mycket rationell. (NTT, 2012, nr. 1-2, p. 6)",,2012,20,,,,,
11336001,BC400,Band Control Ett don som automatiskt mäter och justerar positionen av bandsågar.,,2012,20,,,,,
11339001,,"Produkter, däribland en laptopväska samt en skärbräda, tillverkade av trä som värmebehandlats på ett helt nytt sätt.",,2012,-101,,,,,
11340001,Kugge,Ett hexagonalt kubbgolv av klentimmer som är både stryktåligt och har ljudabsorberande egenskaper. ,,2012,-101,,,,,
11341001,Dynamisk facksättning,En ytterligare funktion till företagets mjukvara GPS Timber som anvisar virkesfordon till tomma fack om det ursprungliga facket är fullt och inte kan tömmas.,,2012,20,,,,,
11343001,,"Ett stormkök, avsedd för jägare, som använder pellets som bränsle.",,2013,-101,,,,,
11344001,Alent WMC,"Wood Moisture Content  ""En beröringsfri on-line fuktkvotsmätare""  ""alla torkspecialisters våta dröm, en onlinemätare som fungerar."" (NTT, 2014, nr. 14-15, p. 18)",,2014,20,,,,,
11346001,,"En säkerhetsspärr, som monteras direkt på axeln av en virkestilt, som förhindrar att virkespaket rasar om kedjan går av.",,2013,20,,,,,
11347001,Bark On-line,"ett system för att mäta hur mycket bark som är kvar på timret efter barkningen. (NTT, 2013, nr. 17-18, p. 16)",,2013,20,,,,,
11351001,BK80,"En ny hydraulikbefriad bandsåg som flyttar sågenheterna och ett fast anhåll, vis-à-vis normen, med bättre precision. Detta gör klyvningen ""mer ekonomisk och flexibel"" (NTT, 2012, nr. 22, p. 12) och att mer av råvirket kan utnyttjas samt att den kräver mindre underhåll.",,2012,20,,,,,
11352001,Boardscanner,"Brädscanner som mäter dimensioner, styrka, kvistar, röta, mm. Systemet är relativt litet och går snabbt. Det är modulbaserat och kan byggas på efter hand om inte alla delar används.",,2013,20,,,,,
11367001,Vision tilt,En on-line kamerabaserad teknik som håller koll på hur sågbandet ligger på såghjulet och korrigerar automatiskt. Genom att göra bladläget operatörsoberoende uppges driften bli jämnare i längden.,,2014,20,,,,,
11368001,Moistpal,"En ny fuktkvotsmätare med ett tredje mätstift för temperatur, lägre ljudnivå samt skickar mätdatan trådlöst till en app.",,2015,20,,,,,
11378001,,"Företaget: ""har lyckats skapa ett system där en enda laserlinje genererar fyra bilder, för topografi, glans, färg och så kallad bulkspridning""  (NTT, 2014, nr. 10, p. 7)",,2014,20,,,,,
11382001,MultiScat,Analysmjukvara för ämnen som bl.a gör det möjligt att öka flödet med 50% tack vare vissa beräkningar.,,2009,20,,,,,
11386001,Valmatics,"Ett system för adaptiv styrning av virkestorkar ""som kan spara energi och ge bättre virkeskvalitet"" (NTT, 2013, nr. 9-10, p. 16). Systemet justerar fläktarnas hastighet samt fuktigheten i realtid baserat på historisk mätdata.",,2011,20,,,,,
11394001,,"Ett säte för fordon som går up och ner med  stora dunsar, som till exempel snabba båtar. Sätets ""fjädringen består av en stötdapare och dubbla bladfjädrar "" med s-form.",,2008,35120,,,,,
11399001,WoodRoll,"En trestegsprocess ""för torkning, pyrolys och förgasning av biomassa"" med ""väldigt högt energiutbyte"". Den resulterande gasen är väldigt ren och och ger en väldigt hög verkningsgrad.",,2010,21,,,,,
11449001,,Metod och utrustning för massflödesmätning i industriella processer baserad på två sensorer som detekterar partikelordning och elektrostatisk laddning. Metoden gör att man bättre kan optimera olika typer av flödesprocesser vilket leder till effektivisering av t.ex. förbränningsprocsser och därmed kan koldioxidutsläpp etc. reduceras.,,2010,21,,,,,
11468001,,Träningsredskap för negativ träning d.v.s. som ger större belastning då musklerna sträcker ut sig än när de drar ihop sig för effektivare träning. Detta åstadkoms genom att viktmagasinet tippas 45 grader när man byter riktning.,,2013,-101,,,,,
11475001,,Reluktansmotor (elmotor) vars rotor har enkel konstruktion utan lindningar vilket eliminerar rotorförlusterna och ger en lägre driftstemperatur än en konventionell induktionsmotor vilket kan reducera energiförlusterna med ca 40 procent.,,2011,20,,,,,
11527001,,"Specialcellulosa där ""tillverkningsprocessen är klorfri, vilket ger så pass ren cellulosa att den även användas i exempelvis läkemedelstabletter och korvskinn"" (Kemivärlden Biotech med Kemisk Tidskrift, 2012, nr. 1-2, p. 18)",,2012,2112,,,,,
11543001,,"Kamera som ""mäter rörelser ner till en felmarginal på 0,1 mm och kan leverera upp till tusen bilder per sekund."" Kameratekniken möjliggör detaljerade mätningar av 3D-objekt.",,2008,36500,,,,,
11546001,,"Process för återvinning av cellulosa ur textilier, som fungerar genom att ""högkristallin cellulosa omvandlas till oordnad cellulosa.""  (Kemivärlden Biotech med Kemisk Tidskrift, 2012, nr. 11, p. 34)  Produkten består av textilfibrer.",,2014,174,,,,,
11553001,Body Bug,"En digital danspartner på ett rep. Body Bug har en rörelsesensor och reagerar på rörelse genom att klättra up eller ner på repet.   ""Den reagerar om den känner av andra ''bodybuggar'' i sin närhet och den frodas när du leker och dansar med den."" (Ny Teknik, 2008, nr. 21, p. 22)",,2012,-101,,,,,
11559001,,"Hot leaching process for gold with cyanide. ""What is new is the that the flotation concentrate with cyanide is heated up to 608offlC, which increases the rate of leaching "" (Kemivärlden Biotech med Kemisk Tidskrift, 2012, nr. 3, p. 25-26)",,2012,36220,,,,,
11568001,,"Ett ""nytt plastmaterial (epoxy med inbyggd limfunktion)"" (Kemivärlden Biotech med Kemisk Tidskrift, 2013, nr. 4, p. 8)",,2011,36,,,,,
11581001,High Temperature Graphene Process,"En teknik som tillåter tillverkning av grafen på kiselkarbid, som växer över större skalor och är av högre kvalitet.",,2013,21,,,,,
11595001,El-Forest,"Elhybridskotare som sparar 30 till 40 procent av diesel. ""El-Forest är marknadens enda skotare som lastar mer än den själv väger""",,2009,201,,,,,
11617001,,Hockeyklubba i kompositmaterial tillverkad av Oxeons vävda kolfibrer vilket gör klubban betydligt lättare och mer välbalanserad än konventionella klubbor.,,2008,-101,,,,,
11632001,CVA,Metod för värdering av finansiella variabler.,,1999,20,,,,,
11634001,,"Papper med grå backgrund och vita linjer i stället av svarta. Vita linjer ""är vilsamt för ögat. De vita linjerna konkurrerar inte med det skrivnas färg, och den gråa bakgrunden skapar inga reflexer.""  (Ny Teknik, 2008, nr. 40, p. 23)",,2008,-101,,,,,
11646001,Compact Cooking,En kontinuerlig kokmetod för sulfatkokning.,,1999,21,,,,,
11655001,Railgrip,Fästsystem med en unik vridlåsningsmekanism som gör den enkel och snabb att flytta på vid behov.,,2009,36,,,,,
11672001,Polyfill HC,Glasfiberförstärkt polypropen framtagen för att konkurrera med glasfiberarmerad polyamid och andra värmetåliga plastmaterial. ,,2009,36,,,,,
11676001,,Ftalat- och metallfri PVC-kompound med högandel förnyelsebara råvaror (modifierad vegetabilisk olja) som prismässigt är på samma nivå som kompound med ftalater.,,2009,20,,,,,
11699001,Kee-Bio,Spritspåse av flerskiktsfilm som utgörs av miljövänlig bioplast vilket är världens första som är såväl komposterbar och bionedbrytbar. ,,2009,15,,,,,
11714001,Cadas,"System för datainsamling för processindustrin. Problemet är ofta, särskilt inom formsprutning, att datainsamlingen sker från formsprutsprocessen via de system som är integrerade i tillverkarnas maskiner.   Detta gör ofta datainsamlingsprocessen komplex och beroende av vilket system som är inbyggt. Det nya systemet samlar istället ihop all data som genereras under en produktionscykel från samtliga enheter som sedan sammanställs och enkelt kan analyseras i sin helhet.",,2011,21,,,,,
11722001,,"Metod som renar lakvatten från nedlagda gruvor, genom ""specialbyggd container"" fylld med filtermassa ""vars ingredienser är sågspån och kalk."" (Bergsmannen, 2013 , nr. 1, p. 12)",,2013,13,,,,,
11730001,"Domex 900/960, 1100","Ett stål med högre hållfasthet, god formbarhet och bättre svets- och skär egenskaper. Möjliggör lättare konstruktioner utan förlust av styrka eller livslängd.",,2013,36,,,,,
11745001,,Kabellock av träfiberkomposit som är till för att skydda kabel som läggs ned vid järnväg. Det kan ersätta betong som vanligen används med fördelen att det nya locket är lättare att montera och installera. ,,2007,45,,,,,
11748001,,"En världsunik ""tvåstegs natriumbaserad kokprocess, som separerar hemicellulosan"" (Svensk Papperstidning, 2008, nr. 4, p. 48) och därmed kan ta vara på nya delar av veden.",,2008,21111,,,,,
11749001,FibreForm,Ett töjbart pappersmaterial som kan användas istället för plast vid förpackning av bl.a matvaror. Är helt baserad på fiber.,,2010,-100,,,,,
11750001,Pure Board,En kartong av nyfiber med PE-beläggningar för produkter som kommer i kontakt med färdigrätter.,,2009,15,,,,,
11771001,Fragment induced diversity (FIND),Teknik för att optimera proteiner som grundar sig på att använda enkelsträngade (istället för dubbelsträngade) DNA-molekyler för att rekombinera proteinet ifråga.   Dessa kan sedan användas i läkemedelskandidater av olika slag.,,2008,24420,,,,,
11907001,,"ny teknik för att framställa cellulosabaserad etanol för biobränsle. (Kemivärlden Biotech med Kemisk Tidskrift, 2014, nr. 5, p. 32)",,2014,-101,,,,,
11937001,,Elektroluminiscent färg för tryck av förpackning och reklam.,,2012,2121,,,,,
11952001,,"Kryllsensor ""som kan installeras i massa- och pappersbruk"". Den ger tätare och snabbare mätningar än konventionell bildanalys.",,2012,21,,,,,
11994001,SPM HD,"Konditionskontroll av lager genom stötpulsmätning på lager med mycket lägre varvtal, genom digital signalbehandling.  En utveckling avStöt-puls metoden som används för övervakning av tillståndet i rullningslager.",,2010,21111,,,,,
11997001,,"DNA-strängar som gör det möjligt att ""reglera hastigheten på tillverkningen av protein i levande celler."" Kan användas i forskning om och tillverkning av läkemedel.",,2010,803,,,,,
12016001,,Ny framställningsmetod av biometanol från förgasat svartlut.,,2012,341,,,,,
12020001,,Råtalldiesel som tillverkas genom att tallolja från massabruken blandas med metanol. Raffineras sedan till drivmedel som består av 25 procent förnybar råvara.,,2010,21112,,,,,
12026001,,"Nanocellulosa som bland annat kan ersätta plast i förpackningar och fungera som ""miljövänlig ersättare till kevlar i olika kompositmaterial.""",,2011,21,,,,,
12048001,,"Papperskorgar som tömmer sig själva med hjälp av vakumteknik, när en nivåmätare signalerar att det är dags.",,2010,75125,,,,,
12051001,JDome,"Sfärisk skärm som fungerar som en projektionsduk för simuleringar och spel, t.ex. av körträningssimuleringar.   Skärmen får med den perifera delen av synfältet i träningen, vilket underlättar körträning.",,2011,-100,,,,,
12070001,,Tekniktjänst som ska ersätta papperskvitton med digitala kvitton,,2010,-101,,,,,
12079001,,"fjädrande sängbotten i stål med ""geometri som ska ge både stabilitet och lagom svikt"". Efter som sängbotten består av serieproducerade smådelar ska produkten kunna monteras snabbt både i butik och hemma.",,2010,-101,,,,,
12134001,,"Spelmotor som kan hantera ett ""stort antal individuella ljuskällor"" och ge en realistisk återgivning""",,2011,36500,,,,,
12151001,Trainitest,"Ny maskin som kan simulera alla sorters träning, från tennis till simninng. Maskinen har en ""servomotor som drivs av ett programmerbart styrsystem (PLC)""",,2011,92621,,,,,
12186001,Ash2Phos,"En teknik som utvinner fosfor ur askan av slam och träflis från reningsverk. Man bränner slammet och tar bort giftiga organiska ämnen. Sedan fäller man ut metaller och utvinner fosfor.  Först löses slammet upp av syra och sedan ""en unik kombination av vätskeextraktion och kemisk fällning, säger Yariv Cohen"" (Ny Teknik, 2012, nr.5, s.20) Företagets process rensar effektivt bort giftiga ämnen som arsenik och tungmetaller som kadmium.  ""Ny metod för utvinning av kalciumfosfat ur avloppsslam""(Kemisk tidskrift, 2020, nr.3, s.12) för att återvinna fosfor ur slamaska.",,2013,90010,,,,,
12221001,Domex,"Höghållfaststål, i detta fall 3 nya sorter. Det nya stålet blev möjligt tack vare en ny kylsträcka",,2013,45,,,,,
12228001,,Ett nytt intelligent skrivbord som anpassar sig efter användaren samtidigt som det är miljövänligt,,2013,-100,,,,,
12235001,,"En ny maskin som tillverkar mjukpapper, energisnålare än andra maskiner och med möjligheten att byta tillverkling av papper utan behovet att bygga om maskinen",,2013,21,,,,,
12254001,,En metod som gör att ytvikten kan ställas om snabbt vid  byte av kvalitet i pappersmaskiner. Automatiseringen är egenutvecklad och har ökar produktiviteten ordentligt.,,2013,211,,,,,
12313001,,"Teknik för kalkning av sjöar som innebär stor tidsbesparing. Kärnan är en ny kalkbåt.   ""Båten kommer på en lastbil på en självgående ramp, som kravlar sig av lastbilens chassi. Rampens hjul fälls ner och den backar ner för den branta slänten och ut i sjön."" ""Hela spridningen av 20 ton kalk tar en dryg timme. Med gps-navigering följer båten den angivna spridningsplanen. Kalken fördelas så att den gör störst nytta med hänsyn till strömmar, tillflöden och utflöden""",,2013,2029,,,,,
12322001,Cellufoam,Ett nytt miljövänligt material gjort av pappersmassa som förhoppningvis ska kunna ersätta EPS (frigolit).,,2015,25240,,,,,
12335001,Peepoo,En självsanerande engångstoalett som består av en påse i ett bionedbrytbart material. Toaletterna kan på grund av att innehållet desinficeras användas till gödsel.,,2012,85325,,,,,
12362001,,"En teknik för kontinuerlig mätning av pappers topografi (ytskikt), under produktion.",,2013,21,,,,,
12363001,,"En ""unik teknik för att behandla flis för massaproduktion"" (Svensk Papperstidning, 2014, nr. 1, p. 34) som kräver mindre energi genom att förbehandla flisen vid huggningen.",,2014,21111,,,,,
12367001,,Miljövänlig elektronik som kan tryckas på papper med vanliga tryckpressar.,,2011,212,,,,,
12393001,,"En plattform för kombinationen av haptik, fysik och 3D-grafik. Plattformen implementeras i träning- och simulationsinstrument för medicinska ändamål.",,2013,33101,,,,,
12416001,Meganews,"en internetuppkopplad tidningsautomat som med print-on-demand-teknik skapar en kopia direkt (Svensk Papperstidning, 2012, nr. 10, p. 6)",,2013,-101,,,,,
12419001,,Aukustiska displayer av pappersmassa som har ljuddämpande och temperaturreglerande egenskaper.,,2013,-100,,,,,
12424001,Sustainable Packaging,En serie förpackningar gorda av micro-wellkartong.,,2013,15,,,,,
12425001,HDI800,Ett inspektionssystem för kartongbanor med 100 kameror. Systemet kan kontrollera varje kvadratmilimeter vid en hastighet på 800 meter i minuten.,,2013,2121,,,,,
12430001,InvoTip,Produkt för ytbehandling och bestrykning av papper. Den sparar såväl på råmaterial som energi.,,2009,21,,,,,
12454001,IMX,Fjärrövervakningssystem som består av hårdvaran (IMX) i kombination med mjukvara (Aptitude Observer) känner automatiskt av ogynsamma vibrationer i maskinutrustning genom fasta mätpunkter och skickar automatiskt ut larm om så sker.,,2014,21,,,,,
12463001,Skräddarsydda materialegenskaper,En metod för presshärdning av stål som genom uttänkt bromsning av kylningen uppnår olika sträckgränser (hållfasthet) i plåten.,,2013,3410,,,,,
12465001,,Metod för att tillverka kompositprodukter genom att använda återvunnen plast och organiska fibrer och utan att använda tillsatser.  Kompositerna har bearbetningsegenskaper liknande trä men med god motståndskraft mot fukt och röta samt hög slagtålighet.,,2008,25230,,,,,
12466001,BoxLoc,"Återförslutare av kartonger i form av en plastdetalj (PA66 eller PP) som också fungerar som ""flagga"" och visar på håll att kartong öppnats.",,2009,-100,,,,,
12476001,Cailar,Vattenbaserat beläggningsmaterial som kan ersätta plastfilm i förpackningar. Materialet baseras på förnyelsebara råvaror och är därmed miljövänligare än oljebaserade plastfilmer.,,2014,2121,,,,,
12518001,TactonWorks,IT-system som hjälper säljaren sammanställa exakt den produkt eller en konfiguration av produkter som kunden vill ha.,,2008,20302,,,,,
12565001,,En bältesförsträckare med elmotor som komplement till krutladdning. Elmotorn aktiveras vid kraftiga inbromsningar för att dra åt bilbältena.,,2008,34100,,,,,
12568001,Zlide On,en löstagbar löpare som klickas fast på den trasiga dragkjedjan för att reparera den.,,2006,18,,,,,
